attack_type,pokemon_id,pokemon,def_type1,def_type2,gen1_multiplier,modern_multiplier,dual,differs
electric,118,goldeen,water,,2,2,0,0
electric,119,seaking,water,,2,2,0,0
electric,120,staryu,water,,2,2,0,0
electric,121,starmie,water,psychic,2,2,1,0
electric,122,mr-mime,psychic,,1,1,0,0
electric,123,scyther,bug,flying,2,2,1,0
electric,124,jynx,ice,psychic,1,1,1,0
electric,125,electabuzz,electric,,1/2,1/2,0,0
electric,126,magmar,fire,,1,1,0,0
electric,127,pinsir,bug,,1,1,0,0
electric,128,tauros,normal,,1,1,0,0
electric,129,magikarp,water,,2,2,0,0
electric,130,gyarados,water,flying,4,4,1,0
electric,131,lapras,water,ice,2,2,1,0
electric,132,ditto,normal,,1,1,0,0
electric,133,eevee,normal,,1,1,0,0
electric,134,vaporeon,water,,2,2,0,0
electric,135,jolteon,electric,,1/2,1/2,0,0
electric,136,flareon,fire,,1,1,0,0
electric,137,porygon,normal,,1,1,0,0
electric,138,omanyte,rock,water,2,2,1,0
electric,139,omastar,rock,water,2,2,1,0
electric,140,kabuto,rock,water,2,2,1,0
electric,141,kabutops,rock,water,2,2,1,0
electric,142,aerodactyl,rock,flying,2,2,1,0
electric,143,snorlax,normal,,1,1,0,0
electric,144,articuno,ice,flying,2,2,1,0
electric,145,zapdos,electric,flying,1,1,1,0
electric,146,moltres,fire,flying,2,2,1,0
electric,147,dratini,dragon,,1/2,1/2,0,0
electric,148,dragonair,dragon,,1/2,1/2,0,0
electric,149,dragonite,dragon,flying,1,1,1,0
electric,150,mewtwo,psychic,,1,1,0,0
electric,151,mew,psychic,,1,1,0,0
psychic,1,bulbasaur,grass,poison,2,2,1,0
psychic,2,ivysaur,grass,poison,2,2,1,0
psychic,3,venusaur,grass,poison,2,2,1,0
psychic,4,charmander,fire,,1,1,0,0
psychic,5,charmeleon,fire,,1,1,0,0
psychic,6,charizard,fire,flying,1,1,1,0
psychic,7,squirtle,water,,1,1,0,0
psychic,8,wartortle,water,,1,1,0,0
psychic,9,blastoise,water,,1,1,0,0
psychic,10,caterpie,bug,,1,1,0,0
psychic,11,metapod,bug,,1,1,0,0
psychic,12,butterfree,bug,flying,1,1,1,0
psychic,13,weedle,bug,poison,2,2,1,0
psychic,14,kakuna,bug,poison,2,2,1,0
psychic,15,beedrill,bug,poison,2,2,1,0
psychic,16,pidgey,normal,flying,1,1,1,0
psychic,17,pidgeotto,normal,flying,1,1,1,0
psychic,18,pidgeot,normal,flying,1,1,1,0
psychic,19,rattata,normal,,1,1,0,0
psychic,20,raticate,normal,,1,1,0,0
psychic,21,spearow,normal,flying,1,1,1,0
psychic,22,fearow,normal,flying,1,1,1,0
psychic,23,ekans,poison,,2,2,0,0
psychic,24,arbok,poison,,2,2,0,0
psychic,25,pikachu,electric,,1,1,0,0
psychic,26,raichu,electric,,1,1,0,0
psychic,27,sandshrew,ground,,1,1,0,0
psychic,28,sandslash,ground,,1,1,0,0
psychic,29,nidoran-f,poison,,2,2,0,0
psychic,30,nidorina,poison,,2,2,0,0
psychic,31,nidoqueen,poison,ground,2,2,1,0
psychic,32,nidoran-m,poison,,2,2,0,0
psychic,33,nidorino,poison,,2,2,0,0
psychic,34,nidoking,poison,ground,2,2,1,0
psychic,35,clefairy,normal,,1,1,0,0
psychic,36,clefable,normal,,1,1,0,0
psychic,37,vulpix,fire,,1,1,0,0
psychic,38,ninetales,fire,,1,1,0,0
psychic,39,jigglypuff,normal,,1,1,0,0
psychic,40,wigglytuff,normal,,1,1,0,0
psychic,41,zubat,poison,flying,2,2,1,0
psychic,42,golbat,poison,flying,2,2,1,0
psychic,43,oddish,grass,poison,2,2,1,0
psychic,44,gloom,grass,poison,2,2,1,0
psychic,45,vileplume,grass,poison,2,2,1,0
psychic,46,paras,bug,grass,1,1,1,0
psychic,47,parasect,bug,grass,1,1,1,0
psychic,48,venonat,bug,poison,2,2,1,0
psychic,49,venomoth,bug,poison,2,2,1,0
psychic,50,diglett,ground,,1,1,0,0
psychic,51,dugtrio,ground,,1,1,0,0
psychic,52,meowth,normal,,1,1,0,0
psychic,53,persian,normal,,1,1,0,0
psychic,54,psyduck,water,,1,1,0,0
psychic,55,golduck,water,,1,1,0,0
psychic,56,mankey,fighting,,2,2,0,0
psychic,57,primeape,fighting,,2,2,0,0
psychic,58,growlithe,fire,,1,1,0,0
psychic,59,arcanine,fire,,1,1,0,0
psychic,60,poliwag,water,,1,1,0,0
psychic,61,poliwhirl,water,,1,1,0,0
psychic,62,poliwrath,water,fighting,2,2,1,0
psychic,63,abra,psychic,,1/2,1/2,0,0
psychic,64,kadabra,psychic,,1/2,1/2,0,0
psychic,65,alakazam,psychic,,1/2,1/2,0,0
psychic,66,machop,fighting,,2,2,0,0
psychic,67,machoke,fighting,,2,2,0,0
psychic,68,machamp,fighting,,2,2,0,0
psychic,69,bellsprout,grass,poison,2,2,1,0
psychic,70,weepinbell,grass,poison,2,2,1,0
psychic,71,victreebel,grass,poison,2,2,1,0
psychic,72,tentacool,water,poison,2,2,1,0
psychic,73,tentacruel,water,poison,2,2,1,0
psychic,74,geodude,rock,ground,1,1,1,0
psychic,75,graveler,rock,ground,1,1,1,0
psychic,76,golem,rock,ground,1,1,1,0
psychic,77,ponyta,fire,,1,1,0,0
psychic,78,rapidash,fire,,1,1,0,0
psychic,79,slowpoke,water,psychic,1/2,1/2,1,0
psychic,80,slowbro,water,psychic,1/2,1/2,1,0
psychic,81,magnemite,electric,,1,1,0,0
psychic,82,magneton,electric,,1,1,0,0
psychic,83,farfetchd,normal,flying,1,1,1,0
psychic,84,doduo,normal,flying,1,1,1,0
psychic,85,dodrio,normal,flying,1,1,1,0
psychic,86,seel,water,,1,1,0,0
psychic,87,dewgong,water,ice,1,1,1,0
psychic,88,grimer,poison,,2,2,0,0
psychic,89,muk,poison,,2,2,0,0
psychic,90,shellder,water,,1,1,0,0
psychic,91,cloyster,water,ice,1,1,1,0
psychic,92,gastly,ghost,poison,2,2,1,0
psychic,93,haunter,ghost,poison,2,2,1,0
psychic,94,gengar,ghost,poison,2,2,1,0
psychic,95,onix,rock,ground,1,1,1,0
psychic,96,drowzee,psychic,,1/2,1/2,0,0
psychic,97,hypno,psychic,,1/2,1/2,0,0
psychic,98,krabby,water,,1,1,0,0
psychic,99,kingler,water,,1,1,0,0
psychic,100,voltorb,electric,,1,1,0,0
psychic,101,electrode,electric,,1,1,0,0
psychic,102,exeggcute,grass,psychic,1/2,1/2,1,0
psychic,103,exeggutor,grass,psychic,1/2,1/2,1,0
psychic,104,cubone,ground,,1,1,0,0
psychic,105,marowak,ground,,1,1,0,0
psychic,106,hitmonlee,fighting,,2,2,0,0
psychic,107,hitmonchan,fighting,,2,2,0,0
psychic,108,lickitung,normal,,1,1,0,0
psychic,109,koffing,poison,,2,2,0,0
psychic,110,weezing,poison,,2,2,0,0
psychic,111,rhyhorn,ground,rock,1,1,1,0
psychic,112,rhydon,ground,rock,1,1,1,0
psychic,113,chansey,normal,,1,1,0,0
psychic,114,tangela,grass,,1,1,0,0
psychic,115,kangaskhan,normal,,1,1,0,0
psychic,116,horsea,water,,1,1,0,0
psychic,117,seadra,water,,1,1,0,0
psychic,118,goldeen,water,,1,1,0,0
psychic,119,seaking,water,,1,1,0,0
psychic,120,staryu,water,,1,1,0,0
psychic,121,starmie,water,psychic,1/2,1/2,1,0
psychic,122,mr-mime,psychic,,1/2,1/2,0,0
psychic,123,scyther,bug,flying,1,1,1,0
psychic,124,jynx,ice,psychic,1/2,1/2,1,0
psychic,125,electabuzz,electric,,1,1,0,0
psychic,126,magmar,fire,,1,1,0,0
psychic,127,pinsir,bug,,1,1,0,0
psychic,128,tauros,normal,,1,1,0,0
psychic,129,magikarp,water,,1,1,0,0
psychic,130,gyarados,water,flying,1,1,1,0
psychic,131,lapras,water,ice,1,1,1,0
psychic,132,ditto,normal,,1,1,0,0
psychic,133,eevee,normal,,1,1,0,0
psychic,134,vaporeon,water,,1,1,0,0
psychic,135,jolteon,electric,,1,1,0,0
psychic,136,flareon,fire,,1,1,0,0
psychic,137,porygon,normal,,1,1,0,0
psychic,138,omanyte,rock,water,1,1,1,0
psychic,139,omastar,rock,water,1,1,1,0
psychic,140,kabuto,rock,water,1,1,1,0
psychic,141,kabutops,rock,water,1,1,1,0
psychic,142,aerodactyl,rock,flying,1,1,1,0
psychic,143,snorlax,normal,,1,1,0,0
psychic,144,articuno,ice,flying,1,1,1,0
psychic,145,zapdos,electric,flying,1,1,1,0
psychic,146,moltres,fire,flying,1,1,1,0
psychic,147,dratini,dragon,,1,1,0,0
psychic,148,dragonair,dragon,,1,1,0,0
psychic,149,dragonite,dragon,flying,1,1,1,0
psychic,150,mewtwo,psychic,,1/2,1/2,0,0
psychic,151,mew,psychic,,1/2,1/2,0,0
ice,1,bulbasaur,grass,poison,2,2,1,0
ice,2,ivysaur,grass,poison,2,2,1,0
ice,3,venusaur,grass,poison,2,2,1,0
ice,4,charmander,fire,,1,1/2,0,1
ice,5,charmeleon,fire,,1,1/2,0,1
ice,6,charizard,fire,flying,2,1,1,1
ice,7,squirtle,water,,1/2,1/2,0,0
ice,8,wartortle,water,,1/2,1/2,0,0
ice,9,blastoise,water,,1/2,1/2,0,0
ice,10,caterpie,bug,,1,1,0,0
ice,11,metapod,bug,,1,1,0,0
ice,12,butterfree,bug,flying,2,2,1,0
ice,13,weedle,bug,poison,1,1,1,0
ice,14,kakuna,bug,poison,1,1,1,0
ice,15,beedrill,bug,poison,1,1,1,0
ice,16,pidgey,normal,flying,2,2,1,0
ice,17,pidgeotto,normal,flying,2,2,1,0
ice,18,pidgeot,normal,flying,2,2,1,0
ice,19,rattata,normal,,1,1,0,0
ice,20,raticate,normal,,1,1,0,0
ice,21,spearow,normal,flying,2,2,1,0
ice,22,fearow,normal,flying,2,2,1,0
ice,23,ekans,poison,,1,1,0,0
ice,24,arbok,poison,,1,1,0,0
ice,25,pikachu,electric,,1,1,0,0
ice,26,raichu,electric,,1,1,0,0
ice,27,sandshrew,ground,,2,2,0,0
ice,28,sandslash,ground,,2,2,0,0
ice,29,nidoran-f,poison,,1,1,0,0
ice,30,nidorina,poison,,1,1,0,0
ice,31,nidoqueen,poison,ground,2,2,1,0
ice,32,nidoran-m,poison,,1,1,0,0
ice,33,nidorino,poison,,1,1,0,0
ice,34,nidoking,poison,ground,2,2,1,0
ice,35,clefairy,normal,,1,1,0,0
ice,36,clefable,normal,,1,1,0,0
ice,37,vulpix,fire,,1,1/2,0,1
ice,38,ninetales,fire,,1,1/2,0,1
ice,39,jigglypuff,normal,,1,1,0,0
ice,40,wigglytuff,normal,,1,1,0,0
ice,41,zubat,poison,flying,2,2,1,0
ice,42,golbat,poison,flying,2,2,1,0
ice,43,oddish,grass,poison,2,2,1,0
ice,44,gloom,grass,poison,2,2,1,0
ice,45,vileplume,grass,poison,2,2,1,0
ice,46,paras,bug,grass,2,2,1,0
ice,47,parasect,bug,grass,2,2,1,0
ice,48,venonat,bug,poison,1,1,1,0
ice,49,venomoth,bug,poison,1,1,1,0
ice,50,diglett,ground,,2,2,0,0
ice,51,dugtrio,ground,,2,2,0,0
ice,52,meowth,normal,,1,1,0,0
ice,53,persian,normal,,1,1,0,0
ice,54,psyduck,water,,1/2,1/2,0,0
ice,55,golduck,water,,1/2,1/2,0,0
ice,56,mankey,fighting,,1,1,0,0
ice,57,primeape,fighting,,1,1,0,0
ice,58,growlithe,fire,,1,1/2,0,1
ice,59,arcanine,fire,,1,1/2,0,1
ice,60,poliwag,water,,1/2,1/2,0,0
ice,61,poliwhirl,water,,1/2,1/2,0,0
ice,62,poliwrath,water,fighting,1/2,1/2,1,0
ice,63,abra,psychic,,1,1,0,0
ice,64,kadabra,psychic,,1,1,0,0
ice,65,alakazam,psychic,,1,1,0,0
ice,66,machop,fighting,,1,1,0,0
ice,67,machoke,fighting,,1,1,0,0
ice,68,machamp,fighting,,1,1,0,0
ice,69,bellsprout,grass,poison,2,2,1,0
ice,70,weepinbell,grass,poison,2,2,1,0
ice,71,victreebel,grass,poison,2,2,1,0
ice,72,tentacool,water,poison,1/2,1/2,1,0
ice,73,tentacruel,water,poison,1/2,1/2,1,0
ice,74,geodude,rock,ground,2,2,1,0
ice,75,graveler,rock,ground,2,2,1,0
ice,76,golem,rock,ground,2,2,1,0
ice,77,ponyta,fire,,1,1/2,0,1
ice,78,rapidash,fire,,1,1/2,0,1
ice,79,slowpoke,water,psychic,1/2,1/2,1,0
ice,80,slowbro,water,psychic,1/2,1/2,1,0
ice,81,magnemite,electric,,1,1,0,0
ice,82,magneton,electric,,1,1,0,0
ice,83,farfetchd,normal,flying,2,2,1,0
ice,84,doduo,normal,flying,2,2,1,0
ice,85,dodrio,normal,flying,2,2,1,0
ice,86,seel,water,,1/2,1/2,0,0
ice,87,dewgong,water,ice,1/4,1/4,1,0
ice,88,grimer,poison,,1,1,0,0
ice,89,muk,poison,,1,1,0,0
ice,90,shellder,water,,1/2,1/2,0,0
ice,91,cloyster,water,ice,1/4,1/4,1,0
ice,92,gastly,ghost,poison,1,1,1,0
ice,93,haunter,ghost,poison,1,1,1,0
ice,94,gengar,ghost,poison,1,1,1,0
ice,95,onix,rock,ground,2,2,1,0
ice,96,drowzee,psychic,,1,1,0,0
ice,97,hypno,psychic,,1,1,0,0
ice,98,krabby,water,,1/2,1/2,0,0
ice,99,kingler,water,,1/2,1/2,0,0
ice,100,voltorb,electric,,1,1,0,0
ice,101,electrode,electric,,1,1,0,0
ice,102,exeggcute,grass,psychic,2,2,1,0
ice,103,exeggutor,grass,psychic,2,2,1,0
ice,104,cubone,ground,,2,2,0,0
ice,105,marowak,ground,,2,2,0,0
ice,106,hitmonlee,fighting,,1,1,0,0
ice,107,hitmonchan,fighting,,1,1,0,0
ice,108,lickitung,normal,,1,1,0,0
ice,109,koffing,poison,,1,1,0,0
ice,110,weezing,poison,,1,1,0,0
ice,111,rhyhorn,ground,rock,2,2,1,0
ice,112,rhydon,ground,rock,2,2,1,0
ice,113,chansey,normal,,1,1,0,0
ice,114,tangela,grass,,2,2,0,0
ice,115,kangaskhan,normal,,1,1,0,0
ice,116,horsea,water,,1/2,1/2,0,0
ice,117,seadra,water,,1/2,1/2,0,0
ice,118,goldeen,water,,1/2,1/2,0,0
ice,119,seaking,water,,1/2,1/2,0,0
ice,120,staryu,water,,1/2,1/2,0,0
ice,121,starmie,water,psychic,1/2,1/2,1,0
ice,122,mr-mime,psychic,,1,1,0,0
ice,123,scyther,bug,flying,2,2,1,0
ice,124,jynx,ice,psychic,1/2,1/2,1,0
ice,125,electabuzz,electric,,1,1,0,0
ice,126,magmar,fire,,1,1/2,0,1
ice,127,pinsir,bug,,1,1,0,0
ice,128,tauros,normal,,1,1,0,0
ice,129,magikarp,water,,1/2,1/2,0,0
ice,130,gyarados,water,flying,1,1,1,0
ice,131,lapras,water,ice,1/4,1/4,1,0
ice,132,ditto,normal,,1,1,0,0
ice,133,eevee,normal,,1,1,0,0
ice,134,vaporeon,water,,1/2,1/2,0,0
ice,135,jolteon,electric,,1,1,0,0
ice,136,flareon,fire,,1,1/2,0,1
ice,137,porygon,normal,,1,1,0,0
ice,138,omanyte,rock,water,1/2,1/2,1,0
ice,139,omastar,rock,water,1/2,1/2,1,0
ice,140,kabuto,rock,water,1/2,1/2,1,0
ice,141,kabutops,rock,water,1/2,1/2,1,0
ice,142,aerodactyl,rock,flying,2,2,1,0
ice,143,snorlax,normal,,1,1,0,0
ice,144,articuno,ice,flying,1,1,1,0
ice,145,zapdos,electric,flying,2,2,1,0
ice,146,moltres,fire,flying,2,1,1,1
ice,147,dratini,dragon,,2,2,0,0
ice,148,dragonair,dragon,,2,2,0,0
ice,149,dragonite,dragon,flying,4,4,1,0
ice,150,mewtwo,psychic,,1,1,0,0
ice,151,mew,psychic,,1,1,0,0
dragon,1,bulbasaur,grass,poison,1,1,1,0
dragon,2,ivysaur,grass,poison,1,1,1,0
dragon,3,venusaur,grass,poison,1,1,1,0
dragon,4,charmander,fire,,1,1,0,0
dragon,5,charmeleon,fire,,1,1,0,0
dragon,6,charizard,fire,flying,1,1,1,0
dragon,7,squirtle,water,,1,1,0,0
dragon,8,wartortle,water,,1,1,0,0
dragon,9,blastoise,water,,1,1,0,0
dragon,10,caterpie,bug,,1,1,0,0
dragon,11,metapod,bug,,1,1,0,0
dragon,12,butterfree,bug,flying,1,1,1,0
dragon,13,weedle,bug,poison,1,1,1,0
dragon,14,kakuna,bug,poison,1,1,1,0
dragon,15,beedrill,bug,poison,1,1,1,0
dragon,16,pidgey,normal,flying,1,1,1,0
dragon,17,pidgeotto,normal,flying,1,1,1,0
dragon,18,pidgeot,normal,flying,1,1,1,0
dragon,19,rattata,normal,,1,1,0,0
dragon,20,raticate,normal,,1,1,0,0
dragon,21,spearow,normal,flying,1,1,1,0
dragon,22,fearow,normal,flying,1,1,1,0
dragon,23,ekans,poison,,1,1,0,0
dragon,24,arbok,poison,,1,1,0,0
dragon,25,pikachu,electric,,1,1,0,0
dragon,26,raichu,electric,,1,1,0,0
dragon,27,sandshrew,ground,,1,1,0,0
dragon,28,sandslash,ground,,1,1,0,0
dragon,29,nidoran-f,poison,,1,1,0,0
dragon,30,nidorina,poison,,1,1,0,0
dragon,31,nidoqueen,poison,ground,1,1,1,0
dragon,32,nidoran-m,poison,,1,1,0,0
dragon,33,nidorino,poison,,1,1,0,0
dragon,34,nidoking,poison,ground,1,1,1,0
dragon,35,clefairy,normal,,1,1,0,0
dragon,36,clefable,normal,,1,1,0,0
dragon,37,vulpix,fire,,1,1,0,0
dragon,38,ninetales,fire,,1,1,0,0
dragon,39,jigglypuff,normal,,1,1,0,0
dragon,40,wigglytuff,normal,,1,1,0,0
dragon,41,zubat,poison,flying,1,1,1,0
dragon,42,golbat,poison,flying,1,1,1,0
dragon,43,oddish,grass,poison,1,1,1,0
dragon,44,gloom,grass,poison,1,1,1,0
dragon,45,vileplume,grass,poison,1,1,1,0
dragon,46,paras,bug,grass,1,1,1,0
dragon,47,parasect,bug,grass,1,1,1,0
dragon,48,venonat,bug,poison,1,1,1,0
dragon,49,venomoth,bug,poison,1,1,1,0
dragon,50,diglett,ground,,1,1,0,0
dragon,51,dugtrio,ground,,1,1,0,0
dragon,52,meowth,normal,,1,1,0,0
dragon,53,persian,normal,,1,1,0,0
dragon,54,psyduck,water,,1,1,0,0
dragon,55,golduck,water,,1,1,0,0
dragon,56,mankey,fighting,,1,1,0,0
dragon,57,primeape,fighting,,1,1,0,0
dragon,58,growlithe,fire,,1,1,0,0
dragon,59,arcanine,fire,,1,1,0,0
dragon,60,poliwag,water,,1,1,0,0
dragon,61,poliwhirl,water,,1,1,0,0
dragon,62,poliwrath,water,fighting,1,1,1,0
dragon,63,abra,psychic,,1,1,0,0
dragon,64,kadabra,psychic,,1,1,0,0
dragon,65,alakazam,psychic,,1,1,0,0
dragon,66,machop,fighting,,1,1,0,0
dragon,67,machoke,fighting,,1,1,0,0
dragon,68,machamp,fighting,,1,1,0,0
dragon,69,bellsprout,grass,poison,1,1,1,0
dragon,70,weepinbell,grass,poison,1,1,1,0
dragon,71,victreebel,grass,poison,1,1,1,0
dragon,72,tentacool,water,poison,1,1,1,0
dragon,73,tentacruel,water,poison,1,1,1,0
dragon,74,geodude,rock,ground,1,1,1,0
dragon,75,graveler,rock,ground,1,1,1,0
dragon,76,golem,rock,ground,1,1,1,0
dragon,77,ponyta,fire,,1,1,0,0
dragon,78,rapidash,fire,,1,1,0,0
dragon,79,slowpoke,water,psychic,1,1,1,0
dragon,80,slowbro,water,psychic,1,1,1,0
dragon,81,magnemite,electric,,1,1,0,0
dragon,82,magneton,electric,,1,1,0,0
dragon,83,farfetchd,normal,flying,1,1,1,0
dragon,84,doduo,normal,flying,1,1,1,0
dragon,85,dodrio,normal,flying,1,1,1,0
dragon,86,seel,water,,1,1,0,0
dragon,87,dewgong,water,ice,1,1,1,0
dragon,88,grimer,poison,,1,1,0,0
dragon,89,muk,poison,,1,1,0,0
dragon,90,shellder,water,,1,1,0,0
dragon,91,cloyster,water,ice,1,1,1,0
dragon,92,gastly,ghost,poison,1,1,1,0
dragon,93,haunter,ghost,poison,1,1,1,0
dragon,94,gengar,ghost,poison,1,1,1,0
dragon,95,onix,rock,ground,1,1,1,0
dragon,96,drowzee,psychic,,1,1,0,0
dragon,97,hypno,psychic,,1,1,0,0
dragon,98,krabby,water,,1,1,0,0
dragon,99,kingler,water,,1,1,0,0
dragon,100,voltorb,electric,,1,1,0,0
dragon,101,electrode,electric,,1,1,0,0
dragon,102,exeggcute,grass,psychic,1,1,1,0
dragon,103,exeggutor,grass,psychic,1,1,1,0
dragon,104,cubone,ground,,1,1,0,0
dragon,105,marowak,ground,,1,1,0,0
dragon,106,hitmonlee,fighting,,1,1,0,0
dragon,107,hitmonchan,fighting,,1,1,0,0
dragon,108,lickitung,normal,,1,1,0,0
dragon,109,koffing,poison,,1,1,0,0
dragon,110,weezing,poison,,1,1,0,0
dragon,111,rhyhorn,ground,rock,1,1,1,0
dragon,112,rhydon,ground,rock,1,1,1,0
dragon,113,chansey,normal,,1,1,0,0
dragon,114,tangela,grass,,1,1,0,0
dragon,115,kangaskhan,normal,,1,1,0,0
dragon,116,horsea,water,,1,1,0,0
dragon,117,seadra,water,,1,1,0,0
dragon,118,goldeen,water,,1,1,0,0
dragon,119,seaking,water,,1,1,0,0
dragon,120,staryu,water,,1,1,0,0
dragon,121,starmie,water,psychic,1,1,1,0
dragon,122,mr-mime,psychic,,1,1,0,0
dragon,123,scyther,bug,flying,1,1,1,0
dragon,124,jynx,ice,psychic,1,1,1,0
dragon,125,electabuzz,electric,,1,1,0,0
dragon,126,magmar,fire,,1,1,0,0
dragon,127,pinsir,bug,,1,1,0,0
dragon,128,tauros,normal,,1,1,0,0
dragon,129,magikarp,water,,1,1,0,0
dragon,130,gyarados,water,flying,1,1,1,0
dragon,131,lapras,water,ice,1,1,1,0
dragon,132,ditto,normal,,1,1,0,0
dragon,133,eevee,normal,,1,1,0,0
dragon,134,vaporeon,water,,1,1,0,0
dragon,135,jolteon,electric,,1,1,0,0
dragon,136,flareon,fire,,1,1,0,0
dragon,137,porygon,normal,,1,1,0,0
dragon,138,omanyte,rock,water,1,1,1,0
dragon,139,omastar,rock,water,1,1,1,0
dragon,140,kabuto,rock,water,1,1,1,0
dragon,141,kabutops,rock,water,1,1,1,0
dragon,142,aerodactyl,rock,flying,1,1,1,0
dragon,143,snorlax,normal,,1,1,0,0
dragon,144,articuno,ice,flying,1,1,1,0
dragon,145,zapdos,electric,flying,1,1,1,0
dragon,146,moltres,fire,flying,1,1,1,0
dragon,147,dratini,dragon,,2,2,0,0
dragon,148,dragonair,dragon,,2,2,0,0
dragon,149,dragonite,dragon,flying,2,2,1,0
dragon,150,mewtwo,psychic,,1,1,0,0
dragon,151,mew,psychic,,1,1,0,0
